Datetime,senti,weightedSenti,rolling_sum,rolling_sum_weighted
2020-03-14 00:00:00+00:00,0.7419354838709676,0.63444058346585,0.7526881720430108,0.6069764012744978
2020-03-15 00:00:00+00:00,0.5483870967741935,0.4498596305239806,0.5483870967741935,0.4428431303411269
2020-03-16 00:00:00+00:00,0.5806451612903225,0.6712213126018415,0.5806451612903226,0.6604565882179468
2020-03-17 00:00:00+00:00,0.8387096774193548,0.6898227221862301,0.8387096774193549,0.6789650154183469
2020-03-18 00:00:00+00:00,0.4516129032258064,0.5621355792449496,0.4623655913978495,0.552752543546412
2020-03-19 00:00:00+00:00,0.8709677419354838,0.6936411645758486,0.8387096774193549,0.681029342941218
2020-03-20 00:00:00+00:00,0.9354838709677418,0.6414099770304493,0.956989247311828,0.6325336735413474
2020-03-21 00:00:00+00:00,0.6451612903225805,0.6251938669336632,0.6344086021505377,0.6144676022387054
2020-03-22 00:00:00+00:00,0.5483870967741935,0.5627539902232169,0.5591397849462365,0.5540475564644864
2020-03-23 00:00:00+00:00,0.4193548387096774,0.6657832224119992,0.41935483870967744,0.6552220434278094
2020-03-24 00:00:00+00:00,0.6129032258064515,0.6892043112079628,0.6236559139784947,0.6778783585390715
2020-03-25 00:00:00+00:00,0.7096774193548386,0.6905294775899641,0.7096774193548387,0.679404165838585
2020-03-26 00:00:00+00:00,0.8064516129032256,0.6090170210259732,0.8064516129032259,0.5992255566311713
2020-03-27 00:00:00+00:00,0.6451612903225805,0.6469462276930326,0.6451612903225807,0.6365116711436503
2020-03-28 00:00:00+00:00,0.7096774193548386,0.6522665253155859,0.6774193548387097,0.6359795618753326
2020-03-29 00:00:00+00:00,0.6774193548387095,0.38688968726073386,0.6774193548387097,0.3858433290807331
2020-03-30 00:00:00+00:00,0.8387096774193548,0.8658146337632762,0.849462365591398,0.8526954860465563
2020-03-31 00:00:00+00:00,0.5806451612903225,0.6203251074857177,0.5806451612903226,0.6099799337107249
2020-04-01 00:00:00+00:00,0.48387096774193544,0.64922355066062,0.5053763440860215,0.6406275042793125
2020-04-02 00:00:00+00:00,0.6774193548387095,0.6537389324066984,0.6774193548387097,0.6464518569331273
2020-04-03 00:00:00+00:00,0.35483870967741926,0.6751771796532972,0.3548387096774194,0.6592064519851522
2020-04-04 00:00:00+00:00,0.6774193548387095,0.6778373284645739,0.6774193548387097,0.666441214747761
2020-04-05 00:00:00+00:00,0.5806451612903225,0.6450713626636826,0.5698924731182796,0.6346332613169383
2020-04-06 00:00:00+00:00,0.6774193548387095,0.6871920215167756,0.6666666666666667,0.6753235929556426
2020-04-07 00:00:00+00:00,0.5161290322580645,0.547627461373854,0.5268817204301075,0.5428892892174146
2020-04-08 00:00:00+00:00,0.9354838709677418,0.638082337004535,0.924731182795699,0.6244302263708225
2020-04-09 00:00:00+00:00,0.6451612903225805,0.6952706284233465,0.6666666666666667,0.6841386561356045
2020-04-10 00:00:00+00:00,0.9354838709677418,0.6731943381039323,0.903225806451613,0.6617772449561811
2020-04-11 00:00:00+00:00,0.7096774193548386,0.6813907375777921,0.7311827956989247,0.6703967740074238
2020-04-12 00:00:00+00:00,0.7419354838709676,0.6445314800636079,0.7419354838709677,0.6327420295801465
2020-04-13 00:00:00+00:00,0.7741935483870966,0.6840116221999725,0.7634408602150539,0.674057429335248
2020-04-14 00:00:00+00:00,0.6774193548387095,0.6736949565149105,0.6774193548387097,0.6623157651795387
2020-04-15 00:00:00+00:00,0.48387096774193544,0.643706932092585,0.5053763440860215,0.6350307405294167
2020-04-16 00:00:00+00:00,0.7741935483870966,0.6679034886232011,0.7741935483870969,0.6625177102632979
2020-04-17 00:00:00+00:00,0.25806451612903225,0.6059642303237333,0.24731182795698925,0.5901380278620105
2020-04-18 00:00:00+00:00,0.5806451612903225,0.6504898207589768,0.5591397849462365,0.6393132584961181
2020-04-19 00:00:00+00:00,0.6774193548387095,0.6883797632369397,0.6881720430107527,0.6771058384567549
2020-04-20 00:00:00+00:00,0.6451612903225805,0.6574788464181244,0.6559139784946237,0.6468365142355257
2020-04-21 00:00:00+00:00,0.8064516129032256,0.6853367885819738,0.7849462365591399,0.6723809645922952
2020-04-22 00:00:00+00:00,0.7096774193548386,0.6558199344288042,0.7419354838709677,0.6472788701332838
2020-04-23 00:00:00+00:00,0.48387096774193544,0.6005948524648095,0.4731182795698925,0.5908047671861677
2020-04-24 00:00:00+00:00,0.9999999999999999,0.7109763040618804,1.0,0.6991050306764198
2020-04-25 00:00:00+00:00,0.7419354838709676,0.4629346054930601,0.7311827956989247,0.4560945744087496
2020-04-26 00:00:00+00:00,0.4516129032258064,0.6488701729587529,0.4731182795698925,0.6387651218402005
2020-04-27 00:00:00+00:00,0.5483870967741935,0.6130219683137994,0.5376344086021505,0.6007641858407646
2020-04-28 00:00:00+00:00,0.7096774193548386,0.5659343895400201,0.7204301075268817,0.5593718546251835
2020-04-29 00:00:00+00:00,0.7096774193548386,0.6592457349274594,0.6881720430107527,0.6479424039799209
2020-04-30 00:00:00+00:00,0.9032258064516128,0.6360504152187997,0.924731182795699,0.6382426290044427
2020-05-01 00:00:00+00:00,0.7741935483870966,0.63561850913874,0.7741935483870969,0.6134514658648699
2020-05-02 00:00:00+00:00,0.6129032258064515,0.47599976441486547,0.5913978494623657,0.4685831148266157
2020-05-03 00:00:00+00:00,0.6129032258064515,0.464456092820543,0.6021505376344086,0.4562644647173089
